Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Forest Hill North & West,43.69479000000007,-79.41439999999993,Suydam Park,43.69042011625168,-79.41390037536621,Park
Forest Hill North & West,43.69479000000007,-79.41439999999993,LCBO,43.688909320035044,-79.41281717148208,Liquor Store
Forest Hill North & West,43.69479000000007,-79.41439999999993,Greenhouse Juice,43.68871461044441,-79.41244002225744,Juice Bar
Forest Hill North & West,43.69479000000007,-79.41439999999993,Rexall,43.688526,-79.412392,Pharmacy
Forest Hill North & West,43.69479000000007,-79.41439999999993,Forest Hill Road Park,43.69794474434431,-79.4066047668457,Park
Forest Hill North & West,43.69479000000007,-79.41439999999993,Edo-Ko Japanese Restaurant,43.68807829785109,-79.41454113853311,Japanese Restaurant
Forest Hill North & West,43.69479000000007,-79.41439999999993,Sushi Lovers,43.68804410167202,-79.41452981822673,Sushi Restaurant
Forest Hill North & West,43.69479000000007,-79.41439999999993,Upper Canada College (Lett Gym),43.692832398608246,-79.40525789939457,Gym / Fitness Center
Forest Hill North & West,43.69479000000007,-79.41439999999993,Tichester Park,43.68787482196277,-79.4147892678699,Park
Forest Hill North & West,43.69479000000007,-79.41439999999993,Nikko Sushi Japenese Restaurant,43.700443369880006,-79.40795690464067,Sushi Restaurant
Forest Hill North & West,43.69479000000007,-79.41439999999993,Oliver jewelry,43.70037360267825,-79.4076437784668,Jewelry Store
Forest Hill North & West,43.69479000000007,-79.41439999999993,Spadina Park,43.68853913429841,-79.40862202416405,Park
Forest Hill North & West,43.69479000000007,-79.41439999999993,Detox,43.702671240680786,-79.41383287739603,Gym / Fitness Center
Forest Hill North & West,43.69479000000007,-79.41439999999993,Ashford Cleaners,43.703199,-79.414102,Dry Cleaner
Forest Hill North & West,43.69479000000007,-79.41439999999993,UCC summer camps,43.69152798314834,-79.40343836255039,Skating Rink
Forest Hill North & West,43.69479000000007,-79.41439999999993,Groove School Of Dance,43.70364726481865,-79.41293251818647,Dance Studio
North Toronto West,43.71458000000007,-79.40667999999994,Himalayan Java,43.713486181375714,-79.39981137215881,Café
North Toronto West,43.71458000000007,-79.40667999999994,De Mello Palheta Coffee Roasters,43.71179137179029,-79.39940300399607,Coffee Shop
North Toronto West,43.71458000000007,-79.40667999999994,Sheridan Nurseries,43.71900479624233,-79.40050025384096,Flower Shop
North Toronto West,43.71458000000007,-79.40667999999994,Douce France,43.7115544338723,-79.3993940377493,Bakery
North Toronto West,43.71458000000007,-79.40667999999994,Starbucks,43.711039,-79.398924,Coffee Shop
North Toronto West,43.71458000000007,-79.40667999999994,Cibo Wine Bar,43.711463877485286,-79.39957014527212,Italian Restaurant
North Toronto West,43.71458000000007,-79.40667999999994,La Vecchia Ristorante,43.710166725920814,-79.39908639249543,Italian Restaurant
North Toronto West,43.71458000000007,-79.40667999999994,Barreworks,43.71407030751952,-79.40010911522093,Yoga Studio
North Toronto West,43.71458000000007,-79.40667999999994,Eglinton Park,43.70743,-79.405359,Park
North Toronto West,43.71458000000007,-79.40667999999994,Grazie Ristorante,43.70932882869532,-79.39882260781977,Italian Restaurant
North Toronto West,43.71458000000007,-79.40667999999994,lululemon,43.7134783384539,-79.4000817882245,Clothing Store
North Toronto West,43.71458000000007,-79.40667999999994,Alexander Muir Memorial Gardens,43.72131498723094,-79.40082168480554,Garden
North Toronto West,43.71458000000007,-79.40667999999994,Uncle Betty's Diner,43.7144524368588,-79.40009057656115,Diner
North Toronto West,43.71458000000007,-79.40667999999994,Sushi Shop,43.713861,-79.400093,Restaurant
North Toronto West,43.71458000000007,-79.40667999999994,Civello Salon,43.71511093497453,-79.40030409940266,Salon / Barbershop
North Toronto West,43.71458000000007,-79.40667999999994,Classico Louie's Pizzeria,43.71331640391565,-79.39968361029854,Pizza Place
North Toronto West,43.71458000000007,-79.40667999999994,Pascale Gourmet Deli,43.7099150455182,-79.39906727489948,Deli / Bodega
North Toronto West,43.71458000000007,-79.40667999999994,Sign of the Skier,43.71939547570994,-79.40123398131982,Sporting Goods Shop
North Toronto West,43.71458000000007,-79.40667999999994,Toronto Sporting Life 10k,43.7118316505242,-79.39945147259415,Track
North Toronto West,43.71458000000007,-79.40667999999994,Tio's Urban Mexican,43.71463,-79.4,Mexican Restaurant
North Toronto West,43.71458000000007,-79.40667999999994,Nailsense,43.71746731916717,-79.40065341489495,Spa
North Toronto West,43.71458000000007,-79.40667999999994,Sip Wine Bar,43.709706559620166,-79.39855751580205,Wine Bar
North Toronto West,43.71458000000007,-79.40667999999994,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
North Toronto West,43.71458000000007,-79.40667999999994,Best Buy,43.71000147945975,-79.39952357682165,Electronics Store
North Toronto West,43.71458000000007,-79.40667999999994,North Toronto Memorial Community Centre,43.706097953892986,-79.40433712056412,Gym
North Toronto West,43.71458000000007,-79.40667999999994,Noah's Natural Foods,43.70998028558085,-79.39903038319292,Food & Drink Shop
North Toronto West,43.71458000000007,-79.40667999999994,La Bohème,43.71167599695102,-79.39935123848237,Café
North Toronto West,43.71458000000007,-79.40667999999994,Chipotle Mexican Grill,43.70815173828545,-79.3982778666589,Mexican Restaurant
North Toronto West,43.71458000000007,-79.40667999999994,Good Bite Restaurant,43.71144896644362,-79.39934257487279,Diner
North Toronto West,43.71458000000007,-79.40667999999994,Centro Restaurant & Lounge,43.711421275756265,-79.39960251894776,Restaurant
North Toronto West,43.71458000000007,-79.40667999999994,Sushi Rock Café,43.709088833260985,-79.39864107618006,Sushi Restaurant
North Toronto West,43.71458000000007,-79.40667999999994,Sport Chek Yonge Street,43.71286036122824,-79.39961123505314,Sporting Goods Shop
North Toronto West,43.71458000000007,-79.40667999999994,C'est Bon,43.71678474928588,-79.40040634837081,Chinese Restaurant
North Toronto West,43.71458000000007,-79.40667999999994,Sorn Thai Restaurant,43.71342536407308,-79.3997986108434,Thai Restaurant
North Toronto West,43.71458000000007,-79.40667999999994,Fuwa Fuwa Japanese Pancakes,43.711428532259085,-79.39914554357529,Dessert Shop
North Toronto West,43.71458000000007,-79.40667999999994,North Toronto Memorial Arena,43.7071229205969,-79.40466200931576,Skating Rink
North Toronto West,43.71458000000007,-79.40667999999994,Duke of Kent,43.707918,-79.398406,Pub
North Toronto West,43.71458000000007,-79.40667999999994,EB Games,43.708881444855734,-79.39861098918432,Video Game Store
North Toronto West,43.71458000000007,-79.40667999999994,Solutions,43.708495983032954,-79.39861782755294,Furniture / Home Store
North Toronto West,43.71458000000007,-79.40667999999994,Banh Mi Boys,43.709216793291695,-79.39877705894672,Fast Food Restaurant
North Toronto West,43.71458000000007,-79.40667999999994,RBC Royal Bank,43.70832419209616,-79.39887920036044,Bank
North Toronto West,43.71458000000007,-79.40667999999994,GoodLife Fitness Toronto Yonge Eglinton Centre,43.707276,-79.399562,Gym
North Toronto West,43.71458000000007,-79.40667999999994,Tim Hortons,43.7072643,-79.3995112,Coffee Shop
North Toronto West,43.71458000000007,-79.40667999999994,Absolute Comedy,43.70851851177598,-79.3987000986895,Comedy Club
North Toronto West,43.71458000000007,-79.40667999999994,St. Clements - Yonge Parkette,43.71206179547874,-79.40425523454469,Park
North Toronto West,43.71458000000007,-79.40667999999994,NTCC Swimming Pool,43.710552812924895,-79.40578561334489,Gym Pool
North Toronto West,43.71458000000007,-79.40667999999994,The Pickle Barrel,43.70727767865749,-79.39960757147105,Restaurant
North Toronto West,43.71458000000007,-79.40667999999994,Otter Creek Skating Park,43.72102020325752,-79.40982802200654,Skating Rink
North Toronto West,43.71458000000007,-79.40667999999994,Glengrove Suites,43.71994664574377,-79.40079419830145,Hotel
The Annex,43.674840000000074,-79.40451999999993,Ezra's Pound,43.67515283323029,-79.40585846415303,Café
The Annex,43.674840000000074,-79.40451999999993,Big Crow,43.675896076491284,-79.40368028354095,BBQ Joint
The Annex,43.674840000000074,-79.40451999999993,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
The Annex,43.674840000000074,-79.40451999999993,Playa Cabana,43.67611179256714,-79.4012790354265,Mexican Restaurant
The Annex,43.674840000000074,-79.40451999999993,Fet Zun,43.675147,-79.406346,Middle Eastern Restaurant
The Annex,43.674840000000074,-79.40451999999993,Baldwin Steps,43.67770700052798,-79.40820890386739,Historic Site
The Annex,43.674840000000074,-79.40451999999993,Casa Loma,43.677934,-79.409521,Castle
The Annex,43.674840000000074,-79.40451999999993,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
The Annex,43.674840000000074,-79.40451999999993,Madame Boeuf And Flea,43.67524,-79.40662,Burger Joint
The Annex,43.674840000000074,-79.40451999999993,Creeds Coffee Bar,43.67410020855885,-79.41083780404273,Coffee Shop
The Annex,43.674840000000074,-79.40451999999993,L'Unita Restaurant,43.674387404879205,-79.39648826123504,Italian Restaurant
The Annex,43.674840000000074,-79.40451999999993,Mistura,43.67428461619599,-79.398425962694,Italian Restaurant
The Annex,43.674840000000074,-79.40451999999993,Joso's,43.67483469176536,-79.39617148340865,Mediterranean Restaurant
The Annex,43.674840000000074,-79.40451999999993,Dish Cooking Studio,43.67406646467061,-79.4107635453081,Café
The Annex,43.674840000000074,-79.40451999999993,Playa Cabana Hacienda,43.67716203780748,-79.39831483048752,Mexican Restaurant
The Annex,43.674840000000074,-79.40451999999993,Schmaltz Appetizing,43.673894733822266,-79.41181770211539,Deli / Bodega
The Annex,43.674840000000074,-79.40451999999993,Krispy Kreme Doughnut Cafe,43.674732,-79.40773,Donut Shop
The Annex,43.674840000000074,-79.40451999999993,Casa Loma Stables,43.679394728878336,-79.41090455690367,Museum
The Annex,43.674840000000074,-79.40451999999993,Le Paradis,43.67500732033419,-79.40003625111297,French Restaurant
The Annex,43.674840000000074,-79.40451999999993,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
The Annex,43.674840000000074,-79.40451999999993,Bang & Olufsen Yorkville,43.6748312216317,-79.39661065707067,Electronics Store
The Annex,43.674840000000074,-79.40451999999993,Pour House,43.675640867179204,-79.40382084040043,Pub
The Annex,43.674840000000074,-79.40451999999993,Whole Foods Market,43.671954,-79.395543,Grocery Store
The Annex,43.674840000000074,-79.40451999999993,Flor de Sal,43.67775739485431,-79.40717634503991,Modern European Restaurant
The Annex,43.674840000000074,-79.40451999999993,5 Elements Espresso,43.6736953327356,-79.39603742055805,Café
The Annex,43.674840000000074,-79.40451999999993,Scaramouche,43.681293153198716,-79.39949193939613,French Restaurant
The Annex,43.674840000000074,-79.40451999999993,The Annex Hodgepodge,43.674975198818274,-79.40654256081908,Sandwich Place
The Annex,43.674840000000074,-79.40451999999993,Fresh on Bloor,43.66675488472059,-79.40349130034014,Vegetarian / Vegan Restaurant
The Annex,43.674840000000074,-79.40451999999993,A Nerd's World,43.670040130615234,-79.41326141357422,Design Studio
The Annex,43.674840000000074,-79.40451999999993,Fat Pasha,43.67378411528878,-79.41177020045674,Jewish Restaurant
The Annex,43.674840000000074,-79.40451999999993,Royal Conservatory of Music,43.66822758218325,-79.39631143267306,Music School
The Annex,43.674840000000074,-79.40451999999993,The Madison Avenue Pub,43.667946944171426,-79.40348638003233,Pub
The Annex,43.674840000000074,-79.40451999999993,Sotto Sotto,43.67363299036321,-79.39615552537904,Italian Restaurant
The Annex,43.674840000000074,-79.40451999999993,Rapido,43.67289531055692,-79.41410783253588,Tea Room
The Annex,43.674840000000074,-79.40451999999993,Spadina Museum: Historic House & Gardens,43.678883192249764,-79.40885838779944,History Museum
The Annex,43.674840000000074,-79.40451999999993,COBS Bread,43.66622171718618,-79.40606647691668,Bakery
The Annex,43.674840000000074,-79.40451999999993,Real Thailand Restaurant,43.66655676709821,-79.40465745192407,Thai Restaurant
The Annex,43.674840000000074,-79.40451999999993,Gordo Ex,43.67176256470684,-79.41384504378924,Latin American Restaurant
The Annex,43.674840000000074,-79.40451999999993,Chadwick's,43.67359329474282,-79.41201462996214,Gastropub
The Annex,43.674840000000074,-79.40451999999993,The Original Gyro Grill,43.66662059602154,-79.40554379665828,Greek Restaurant
The Annex,43.674840000000074,-79.40451999999993,Martino's Pizza,43.67555992434719,-79.40355789179394,Pizza Place
The Annex,43.674840000000074,-79.40451999999993,Napoli Centrale,43.669391,-79.413028,Pizza Place
The Annex,43.674840000000074,-79.40451999999993,Equinox Yorkville,43.67122,-79.394963,Gym
The Annex,43.674840000000074,-79.40451999999993,Famoso Neapolitan Pizzeria,43.66619627664693,-79.40656418036734,Italian Restaurant
The Annex,43.674840000000074,-79.40451999999993,Kimpton St. George,43.667367535338556,-79.40062654120706,Hotel
The Annex,43.674840000000074,-79.40451999999993,Tarragon Theatre,43.674983590604896,-79.41278424039598,Theater
The Annex,43.674840000000074,-79.40451999999993,El Pocho,43.669589,-79.413423,Mexican Restaurant
The Annex,43.674840000000074,-79.40451999999993,Vermont Square Park,43.67049272376341,-79.41539937385534,Playground
The Annex,43.674840000000074,-79.40451999999993,Morton's The Steakhouse,43.66960707884626,-79.39466579480776,Steakhouse
The Annex,43.674840000000074,-79.40451999999993,Burrito Bandidos,43.66662530828417,-79.40552083714118,Burrito Place
The Annex,43.674840000000074,-79.40451999999993,Vive Fitness 24-7,43.672644741702314,-79.41603474490128,Gym
The Annex,43.674840000000074,-79.40451999999993,Fieramosca Cafe,43.66938550228104,-79.39731589843764,Italian Restaurant
The Annex,43.674840000000074,-79.40451999999993,LCBO,43.675344431726565,-79.40532725232431,Liquor Store
The Annex,43.674840000000074,-79.40451999999993,Bua Thai,43.674808774790584,-79.39667636157816,Thai Restaurant
The Annex,43.674840000000074,-79.40451999999993,Gyubee,43.66708824997601,-79.4005710246546,Japanese Restaurant
The Annex,43.674840000000074,-79.40451999999993,Starbucks,43.668615,-79.397387,Coffee Shop
The Annex,43.674840000000074,-79.40451999999993,Govinda's,43.67702263734145,-79.39691851938447,Vegetarian / Vegan Restaurant
The Annex,43.674840000000074,-79.40451999999993,Crêpes à GoGo,43.666609329440774,-79.4040605788033,Creperie
The Annex,43.674840000000074,-79.40451999999993,Satori Health & Wellness,43.67160243576992,-79.39326335176882,Spa
The Annex,43.674840000000074,-79.40451999999993,L'Espresso Bar Mercurio,43.667607786430985,-79.39920107639665,Café
The Annex,43.674840000000074,-79.40451999999993,Whole Hearth Bakery & Cafe,43.67200493427627,-79.39540470993069,Bakery
The Annex,43.674840000000074,-79.40451999999993,Annapurna Vegetarian Restaurant,43.67280358595294,-79.41408716361897,Vegetarian / Vegan Restaurant
The Annex,43.674840000000074,-79.40451999999993,Subway,43.675070588962015,-79.40687736441805,Sandwich Place
The Annex,43.674840000000074,-79.40451999999993,The Yorkville Club,43.67163604640549,-79.39501501387342,Gym
The Annex,43.674840000000074,-79.40451999999993,Miles Nadal Jewish Community Centre,43.66651909762614,-79.40387376211667,Gym
The Annex,43.674840000000074,-79.40451999999993,Blueblood Steakhouse,43.67806083991698,-79.40962843932293,Steakhouse
The Annex,43.674840000000074,-79.40451999999993,Bar Mercurio,43.667428494632084,-79.40032974323994,Restaurant
The Annex,43.674840000000074,-79.40451999999993,Little Piggy's,43.666053,-79.406811,Korean Restaurant
The Annex,43.674840000000074,-79.40451999999993,Cibo Wine Bar,43.670606822760355,-79.39369041343302,Wine Bar
The Annex,43.674840000000074,-79.40451999999993,Mayday Malone's,43.672620088589724,-79.41413713615573,Sports Bar
The Annex,43.674840000000074,-79.40451999999993,Duke of York,43.669186229413306,-79.39752653692135,Pub
The Annex,43.674840000000074,-79.40451999999993,Opus Restaurant,43.66917767656106,-79.39724118726546,American Restaurant
The Annex,43.674840000000074,-79.40451999999993,The Host,43.6696305868358,-79.39559945205876,Indian Restaurant
The Annex,43.674840000000074,-79.40451999999993,Tim Hortons,43.67579963362535,-79.40353178302757,Coffee Shop
The Annex,43.674840000000074,-79.40451999999993,The Bata Shoe Museum,43.66741594155602,-79.39996212207879,Museum
The Annex,43.674840000000074,-79.40451999999993,The Grapefruit Moon,43.66966012931134,-79.41304823040744,Diner
The Annex,43.674840000000074,-79.40451999999993,St. Louis Bar and Grill,43.66623296658398,-79.40616712835838,Wings Joint
The Annex,43.674840000000074,-79.40451999999993,JCC Fitness,43.66636642352305,-79.40396996377146,Gym
The Annex,43.674840000000074,-79.40451999999993,Subway,43.675650480511266,-79.41025463558196,Sandwich Place
The Annex,43.674840000000074,-79.40451999999993,Vesta Lunch,43.67323314493058,-79.41427023061763,Burger Joint
The Annex,43.674840000000074,-79.40451999999993,MYMY Chicken,43.66610601324829,-79.40719485282898,Fried Chicken Joint
The Annex,43.674840000000074,-79.40451999999993,Pita Q,43.666579198646446,-79.40420924964927,Falafel Restaurant
The Annex,43.674840000000074,-79.40451999999993,Chatime,43.667338321102626,-79.4006839362167,Bubble Tea Shop
The Annex,43.674840000000074,-79.40451999999993,Shoppers Drug Mart,43.674959,-79.407986,Pharmacy
The Annex,43.674840000000074,-79.40451999999993,Tim Hortons,43.67663479864622,-79.41157221794134,Coffee Shop
The Annex,43.674840000000074,-79.40451999999993,Thai Basil Toronto,43.666037534116995,-79.40668084225634,Thai Restaurant
The Annex,43.674840000000074,-79.40451999999993,Royal Canadian Yacht Club,43.66870692322593,-79.39993886412725,Social Club
The Annex,43.674840000000074,-79.40451999999993,Tim Hortons,43.66817621882997,-79.39768776297564,Coffee Shop
The Annex,43.674840000000074,-79.40451999999993,Tim Hortons,43.673493041024884,-79.41482037305832,Coffee Shop
The Annex,43.674840000000074,-79.40451999999993,The Fortunate Fox,43.667587,-79.40084,Pub
The Annex,43.674840000000074,-79.40451999999993,Shoppers Drug Mart,43.668359,-79.396761,Pharmacy
The Annex,43.674840000000074,-79.40451999999993,KOS,43.67224830987978,-79.41420396502167,Diner
The Annex,43.674840000000074,-79.40451999999993,Noah's Natural Food,43.666914516444635,-79.4034584375335,Grocery Store
The Annex,43.674840000000074,-79.40451999999993,Pizzaiolo,43.66658007670739,-79.40430651805302,Pizza Place
The Annex,43.674840000000074,-79.40451999999993,Proof Vodka Bar,43.66825178743181,-79.3962692585201,Cocktail Bar
The Annex,43.674840000000074,-79.40451999999993,Shoppers Drug Mart,43.666562,-79.405007,Pharmacy
The Annex,43.674840000000074,-79.40451999999993,Kenzo Japanese Noodle House,43.666295458907825,-79.40600216294874,Ramen Restaurant
The Annex,43.674840000000074,-79.40451999999993,Queen's Own Rifles of Canada Museum and Archives,43.67847186010976,-79.40930843353271,History Museum
The Annex,43.674840000000074,-79.40451999999993,Roycroft Park,43.680331576108834,-79.40394409844201,Park
The Annex,43.674840000000074,-79.40451999999993,Second Cup,43.66641372619874,-79.40399105911047,Coffee Shop
Davisville,43.703400000000045,-79.38658999999996,Jules Cafe Patisserie,43.70413799694304,-79.38841260442167,Dessert Shop
Davisville,43.703400000000045,-79.38658999999996,Thobors Boulangerie Patisserie Café,43.704513877453266,-79.38861602551758,Café
Davisville,43.703400000000045,-79.38658999999996,Marigold Indian Bistro,43.702880859375,-79.38800811767578,Indian Restaurant
Davisville,43.703400000000045,-79.38658999999996,June Rowlands Park,43.70051698238234,-79.38918866607341,Park
Davisville,43.703400000000045,-79.38658999999996,Florentia Ristorante,43.703594,-79.3879846,Italian Restaurant
Davisville,43.703400000000045,-79.38658999999996,Zee Grill,43.70498511291793,-79.38847622354874,Seafood Restaurant
Davisville,43.703400000000045,-79.38658999999996,XO Gelato,43.70517671239303,-79.3887930388649,Dessert Shop
Davisville,43.703400000000045,-79.38658999999996,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
Davisville,43.703400000000045,-79.38658999999996,Viva Napoli,43.70575225315343,-79.38912464296774,Pizza Place
Davisville,43.703400000000045,-79.38658999999996,GoodLife Fitness Toronto Mount Pleasant and Davisville,43.700802,-79.386417,Gym
Davisville,43.703400000000045,-79.38658999999996,Sakae Sushi,43.70494407149989,-79.38870408604551,Sushi Restaurant
Davisville,43.703400000000045,-79.38658999999996,Starbucks,43.705923,-79.389548,Coffee Shop
Davisville,43.703400000000045,-79.38658999999996,Bread and Butter,43.70158248227423,-79.3873587869354,Sandwich Place
Davisville,43.703400000000045,-79.38658999999996,Positano,43.704558,-79.38863854,Italian Restaurant
Davisville,43.703400000000045,-79.38658999999996,Loblaws,43.707244,-79.394701,Supermarket
Davisville,43.703400000000045,-79.38658999999996,Thai Spicy House,43.7019616162845,-79.3875129672506,Thai Restaurant
Davisville,43.703400000000045,-79.38658999999996,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
Davisville,43.703400000000045,-79.38658999999996,Bar Buca,43.706961,-79.394808,Italian Restaurant
Davisville,43.703400000000045,-79.38658999999996,Flaky Tart,43.70653850357435,-79.38961139953942,Dessert Shop
Davisville,43.703400000000045,-79.38658999999996,Granite Brewery,43.70799119535042,-79.38994275728216,Brewery
Davisville,43.703400000000045,-79.38658999999996,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
Davisville,43.703400000000045,-79.38658999999996,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
Davisville,43.703400000000045,-79.38658999999996,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
Davisville,43.703400000000045,-79.38658999999996,Rahier Patisserie,43.705751208187394,-79.37534264644027,Bakery
Davisville,43.703400000000045,-79.38658999999996,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
Davisville,43.703400000000045,-79.38658999999996,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
Davisville,43.703400000000045,-79.38658999999996,Hollywood Gelato,43.706905470630325,-79.37568813686414,Ice Cream Shop
Davisville,43.703400000000045,-79.38658999999996,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
Davisville,43.703400000000045,-79.38658999999996,Crossfit Metric,43.70747956557104,-79.38985687683696,Gym
Davisville,43.703400000000045,-79.38658999999996,Kamasutra,43.7039912915598,-79.37459682773826,Indian Restaurant
Davisville,43.703400000000045,-79.38658999999996,Fukui Sushi,43.70633655841791,-79.37548016874129,Sushi Restaurant
Davisville,43.703400000000045,-79.38658999999996,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
Davisville,43.703400000000045,-79.38658999999996,Mount Pleasant Cemetery,43.69738410694061,-79.38628568091416,Cemetery
Davisville,43.703400000000045,-79.38658999999996,Hokkaido Sushi,43.708081718364554,-79.38999467246003,Sushi Restaurant
Davisville,43.703400000000045,-79.38658999999996,Starbucks,43.706859,-79.39695,Coffee Shop
Davisville,43.703400000000045,-79.38658999999996,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
Davisville,43.703400000000045,-79.38658999999996,Rachel's Coffee House,43.70102127431561,-79.39702746087926,Café
Davisville,43.703400000000045,-79.38658999999996,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
Davisville,43.703400000000045,-79.38658999999996,B.GOOD,43.707127,-79.395801,Fast Food Restaurant
Davisville,43.703400000000045,-79.38658999999996,Hazel's Diner,43.70210267511542,-79.3876176468172,Diner
Davisville,43.703400000000045,-79.38658999999996,lit espresso,43.704438791101126,-79.37458987723409,Café
Davisville,43.703400000000045,-79.38658999999996,The Keg Steakhouse + Bar - Yonge + Eglinton,43.70570154444578,-79.39790489107128,Restaurant
Davisville,43.703400000000045,-79.38658999999996,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
Davisville,43.703400000000045,-79.38658999999996,Riz,43.70754099358982,-79.37588021310857,Asian Restaurant
Davisville,43.703400000000045,-79.38658999999996,Good Fortune,43.70807,-79.39438,Bar
Davisville,43.703400000000045,-79.38658999999996,The Bagel House,43.704923370250704,-79.37491799978652,Bagel Shop
Davisville,43.703400000000045,-79.38658999999996,Mastermind Toys,43.704839243420075,-79.38854629838522,Toy / Game Store
Davisville,43.703400000000045,-79.38658999999996,Chacho's,43.697808,-79.389126,Mexican Restaurant
Davisville,43.703400000000045,-79.38658999999996,The Wallace Gastropub,43.69931353346797,-79.39691946842647,Gastropub
Davisville,43.703400000000045,-79.38658999999996,FormoCha,43.707298092598755,-79.39583360320451,Bubble Tea Shop
Davisville,43.703400000000045,-79.38658999999996,The Smokin' Cigar,43.704653,-79.375002,Smoke Shop
Davisville,43.703400000000045,-79.38658999999996,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
Davisville,43.703400000000045,-79.38658999999996,Merchant of Tennis,43.706641516210304,-79.37536843217276,Sporting Goods Shop
Davisville,43.703400000000045,-79.38658999999996,L'Avenue Bistro,43.70546151709722,-79.3751310960156,Restaurant
Davisville,43.703400000000045,-79.38658999999996,Panago,43.70802010192862,-79.39243579339883,Pizza Place
Davisville,43.703400000000045,-79.38658999999996,west coast kids,43.70705078685884,-79.3757560976803,Baby Store
Davisville,43.703400000000045,-79.38658999999996,Patisserie La Cigogne,43.706616063827525,-79.37554891000032,Bakery
Davisville,43.703400000000045,-79.38658999999996,Zezafoun Syrian Cuisine,43.702667,-79.39712,Syrian Restaurant
Davisville,43.703400000000045,-79.38658999999996,Satay on the Road,43.70555149342382,-79.37520425000197,Thai Restaurant
Davisville,43.703400000000045,-79.38658999999996,Grano,43.701711544450895,-79.39731784785127,Italian Restaurant
Davisville,43.703400000000045,-79.38658999999996,De La Mer,43.705120753864556,-79.37485094933457,Fish Market
Davisville,43.703400000000045,-79.38658999999996,Echo Sushi,43.701276209959566,-79.39719155389227,Sushi Restaurant
Davisville,43.703400000000045,-79.38658999999996,Starbucks,43.70519,-79.37476,Coffee Shop
Davisville,43.703400000000045,-79.38658999999996,Eggstatic,43.705487,-79.3753,Breakfast Spot
Davisville,43.703400000000045,-79.38658999999996,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
Davisville,43.703400000000045,-79.38658999999996,Toronto City Tennis Club,43.69842567235099,-79.39092989594947,Tennis Court
Davisville,43.703400000000045,-79.38658999999996,Starbucks,43.698491,-79.396383,Coffee Shop
Davisville,43.703400000000045,-79.38658999999996,Apple Tree Farmer's Market,43.70032613903132,-79.38976045544334,Farmers Market
Davisville,43.703400000000045,-79.38658999999996,Starving Artist,43.701538,-79.38724,Restaurant
Davisville,43.703400000000045,-79.38658999999996,Flaming Stove,43.6982734596517,-79.39583125603463,Indian Restaurant
Davisville,43.703400000000045,-79.38658999999996,COBS Bread,43.70498779206165,-79.37490726942397,Bakery
Davisville,43.703400000000045,-79.38658999999996,Eat Indian By Amaya,43.705591752336446,-79.37517794845704,Indian Restaurant
Davisville,43.703400000000045,-79.38658999999996,Sushi Supreme,43.70056322248802,-79.39711818948349,Sushi Restaurant
Davisville,43.703400000000045,-79.38658999999996,souvlaki express,43.70737794652891,-79.38984793934696,Greek Restaurant
Davisville,43.703400000000045,-79.38658999999996,Petro-Canada,43.70226903889355,-79.38795536756516,Gas Station
Davisville,43.703400000000045,-79.38658999999996,Second Cup,43.704344001380505,-79.38865888961692,Coffee Shop
Davisville,43.703400000000045,-79.38658999999996,GoodLife Fitness Toronto Dunfield and Eglinton,43.707645,-79.395303,Gym
Davisville,43.703400000000045,-79.38658999999996,St. Louis Bar & Grill,43.70156059631898,-79.3975579053515,Bar
Davisville,43.703400000000045,-79.38658999999996,Gelato Simply Italian,43.702080446732495,-79.39747494399498,Ice Cream Shop
Davisville,43.703400000000045,-79.38658999999996,Duff's Famous Wings,43.70615680065285,-79.37540317221469,Wings Joint
Davisville,43.703400000000045,-79.38658999999996,Subway,43.70176337400996,-79.38780495416756,Sandwich Place
Davisville,43.703400000000045,-79.38658999999996,Snakes & Lattes,43.70687937589194,-79.39664592631574,Gaming Cafe
Davisville,43.703400000000045,-79.38658999999996,Marcheleo's Gourmet Marketplace,43.70804065392919,-79.39219480282117,Gourmet Shop
Davisville,43.703400000000045,-79.38658999999996,Fox & Firkin,43.70694599029648,-79.39657956584766,Pub
